ts, snap_count, snap_bytes, snap_avg_ex_recv_ms, snap_avg_recv_write_ms, snap_max_ex_recv_ms, snap_max_recv_write_ms, trade_count, trade_bytes, trade_avg_ex_recv_ms, trade_avg_recv_write_ms, trade_max_ex_recv_ms, trade_max_recv_write_ms
1761505191, 1932, 76535, 0, 9868, 0, 55557, 464, 50401, 0, 0, 0, 0
1761505192, 2270, 72614, 0, 7551, 0, 56316, 671, 53141, 0, 0, 0, 0
1761505193, 2760, 71276, 0, 4982, 0, 56941, 483, 47486, 0, 0, 0, 0
1761505194, 2696, 80863, 0, 6134, 0, 57715, 533, 49452, 0, 0, 0, 0
1761505195, 2340, 68809, 0, 6478, 0, 58228, 341, 35271, 0, 0, 0, 0
1761505196, 2226, 60900, 0, 5903, 0, 59154, 500, 40795, 0, 0, 0, 0
1761505197, 2465, 75091, 0, 6358, 0, 59760, 381, 41012, 0, 0, 0, 0
1761505198, 2291, 74415, 0, 6813, 0, 60380, 625, 42892, 0, 0, 0, 0
1761505199, 4442, 83393, 0, 3096, 0, 61388, 671, 51171, 0, 0, 0, 0
1761505200, 4326, 84348, 0, 3445, 0, 62358, 1117, 56259, 0, 0, 0, 0
1761505201, 6368, 92479, 0, 1928, 0, 63282, 882, 49894, 0, 0, 0, 0
1761505202, 5117, 86819, 0, 2681, 0, 64206, 766, 52777, 0, 0, 0, 0
1761505203, 4567, 80415, 0, 2870, 0, 64816, 848, 51665, 0, 0, 0, 0
1761505204, 3766, 78137, 0, 3756, 0, 65533, 534, 51167, 0, 0, 0, 0
1761505205, 4423, 82772, 0, 3303, 0, 66068, 555, 42615, 0, 0, 0, 0
1761505206, 3968, 83070, 0, 3969, 0, 66765, 683, 45526, 0, 0, 0, 0
1761505207, 3175, 74876, 0, 4809, 0, 67383, 605, 50521, 0, 0, 0, 0
1761505208, 3386, 70827, 0, 4091, 0, 68260, 490, 45626, 0, 0, 0, 0
1761505209, 2883, 74997, 0, 5743, 0, 69047, 571, 50256, 0, 0, 0, 0
1761505210, 3556, 74324, 0, 4254, 0, 69979, 561, 50775, 0, 0, 0, 0
1761505211, 3386, 71410, 0, 4367, 0, 70829, 593, 43165, 0, 0, 0, 0
1761505212, 3138, 75123, 0, 5408, 0, 71699, 504, 47706, 0, 0, 0, 0
1761505213, 2958, 74553, 0, 5825, 0, 72458, 506, 50238, 0, 0, 0, 0
1761505214, 2290, 70273, 0, 7829, 0, 73275, 891, 47355, 0, 0, 0, 0
1761505215, 4595, 75420, 0, 3115, 0, 74150, 851, 45917, 0, 0, 0, 0
1761505216, 4223, 84024, 0, 4311, 0, 74880, 1102, 49115, 0, 0, 0, 0
1761505217, 4392, 79753, 0, 3665, 0, 75595, 1560, 54143, 0, 0, 0, 0
1761505218, 4247, 81749, 0, 4134, 0, 76243, 1257, 52459, 0, 0, 0, 0
1761505219, 4926, 88651, 0, 3672, 0, 76820, 1574, 60500, 0, 0, 0, 0
1761505220, 3923, 86295, 0, 5092, 0, 77701, 1390, 60366, 0, 0, 0, 0
1761505221, 4213, 87607, 0, 4735, 0, 78558, 623, 47953, 0, 0, 0, 0
1761505222, 4237, 78515, 0, 3952, 0, 79556, 1093, 44982, 0, 0, 0, 0
1761505223, 4613, 81347, 0, 3679, 0, 80287, 799, 45596, 0, 0, 0, 0
1761505224, 3816, 84173, 0, 5325, 0, 81284, 442, 48077, 0, 0, 0, 0
1761505225, 4711, 84645, 0, 3925, 0, 82144, 606, 48755, 0, 0, 0, 0
1761505226, 3805, 82209, 0, 5272, 0, 82740, 765, 49091, 0, 0, 0, 0
1761505227, 2845, 80248, 0, 7816, 0, 83449, 608, 53113, 0, 0, 0, 0
1761505228, 3704, 83691, 0, 5737, 0, 83944, 611, 52064, 0, 0, 0, 0
1761505229, 2959, 75109, 0, 6939, 0, 84685, 625, 56162, 0, 0, 0, 0
1761505230, 3575, 76366, 0, 5418, 0, 85224, 621, 51248, 0, 0, 0, 0
1761505231, 3260, 71525, 0, 5844, 0, 86020, 483, 40559, 0, 0, 0, 0
1761505232, 3010, 70661, 0, 6391, 0, 86332, 497, 39879, 0, 0, 0, 0
1761505233, 4100, 87559, 0, 5604, 0, 87053, 525, 46488, 0, 0, 0, 0
1761505234, 3274, 75832, 0, 6484, 0, 87877, 452, 38998, 0, 0, 0, 0
1761505235, 3772, 82124, 0, 5935, 0, 88596, 398, 39946, 0, 0, 0, 0
1761505236, 2773, 74008, 0, 7984, 0, 89571, 425, 38886, 0, 0, 0, 0
1761505237, 2925, 74500, 0, 7621, 0, 90319, 462, 42217, 0, 0, 0, 0
1761505238, 2630, 76222, 0, 9117, 0, 91026, 407, 39309, 0, 0, 0, 0
1761505239, 5217, 93272, 0, 4478, 0, 91626, 1066, 58048, 0, 0, 0, 0
1761505240, 2759, 73930, 0, 8365, 0, 92375, 380, 36986, 0, 0, 0, 0
1761505241, 3983, 81930, 0, 5668, 0, 93175, 873, 48587, 0, 0, 0, 0
1761505242, 4386, 81906, 0, 4744, 0, 93906, 766, 45383, 0, 0, 0, 0
1761505243, 3450, 72303, 0, 5927, 0, 94813, 567, 43473, 0, 0, 0, 0
1761505244, 4021, 77854, 0, 5262, 0, 95610, 859, 43670, 0, 0, 0, 0
1761505245, 4178, 84669, 0, 5708, 0, 96330, 1139, 54637, 0, 0, 0, 0
1761505246, 4330, 84159, 0, 5382, 0, 97329, 1632, 59134, 0, 0, 0, 0
1761505247, 4339, 79703, 0, 5001, 0, 98055, 498, 45120, 0, 0, 0, 0
1761505248, 4057, 78434, 0, 5504, 0, 98987, 518, 49029, 0, 0, 0, 0
1761505249, 3873, 81748, 0, 6273, 0, 99433, 474, 48565, 0, 0, 0, 0
1761505250, 5061, 86103, 0, 4487, 0, 100358, 1244, 57231, 0, 0, 0, 0
1761505251, 3633, 73951, 0, 6110, 0, 101328, 460, 42411, 0, 0, 0, 0
1761505252, 4514, 94174, 0, 6241, 0, 102086, 750, 53428, 0, 0, 0, 0
1761505253, 4107, 75652, 0, 5059, 0, 102856, 617, 47942, 0, 0, 0, 0
1761505254, 3980, 84763, 0, 6524, 0, 103868, 521, 57407, 0, 0, 0, 0
1761505255, 3105, 74986, 0, 7958, 0, 104748, 454, 44636, 0, 0, 0, 0
1761505256, 2434, 72138, 0, 10635, 0, 105582, 461, 44974, 0, 0, 0, 0
1761505257, 2600, 70031, 0, 9440, 0, 106474, 511, 44987, 0, 0, 0, 0
1761505258, 2082, 68374, 0, 12122, 0, 107303, 628, 46376, 0, 0, 0, 0
1761505259, 3220, 70422, 0, 6854, 0, 107750, 492, 39302, 0, 0, 0, 0
1761505260, 2690, 74376, 0, 10013, 0, 108632, 499, 49116, 0, 0, 0, 0
1761505261, 3923, 85163, 0, 7027, 0, 109309, 698, 54252, 0, 0, 0, 0
1761505262, 3200, 76524, 0, 8156, 0, 110032, 663, 47990, 0, 0, 0, 0
1761505263, 2082, 68073, 0, 12634, 0, 110679, 660, 49587, 0, 0, 0, 0
1761505264, 2327, 68138, 0, 11073, 0, 111489, 485, 45643, 0, 0, 0, 0
1761505265, 2234, 72449, 0, 12767, 0, 112271, 444, 48019, 0, 0, 0, 0
1761505266, 1936, 70437, 0, 14684, 0, 113066, 404, 45250, 0, 0, 0, 0
1761505267, 1926, 65116, 0, 13512, 0, 113931, 517, 50391, 0, 0, 0, 0
1761505268, 2481, 69468, 0, 10401, 0, 114695, 460, 49474, 0, 0, 0, 0
1761505269, 2387, 69835, 0, 11174, 0, 115616, 709, 46459, 0, 0, 0, 0
1761505270, 2669, 79175, 0, 11514, 0, 116338, 679, 49795, 0, 0, 0, 0
1761505271, 2698, 76833, 0, 11177, 0, 116935, 470, 37307, 0, 0, 0, 0
1761505272, 3135, 85128, 0, 10287, 0, 116991, 398, 40672, 0, 0, 0, 0
1761505273, 2493, 78367, 0, 12794, 0, 117224, 394, 40141, 0, 0, 0, 0
1761505274, 2998, 86592, 0, 11208, 0, 117863, 862, 52491, 0, 0, 0, 0
1761505275, 2439, 76328, 0, 12556, 0, 118645, 438, 40659, 0, 0, 0, 0
1761505276, 2960, 80562, 0, 10477, 0, 119484, 539, 45650, 0, 0, 0, 0
1761505277, 4156, 81243, 0, 6429, 0, 120078, 1128, 50557, 0, 0, 0, 0
1761505278, 3379, 73335, 0, 7721, 0, 120750, 599, 52820, 0, 0, 0, 0
1761505279, 3760, 73792, 0, 6528, 0, 121595, 596, 47668, 0, 0, 0, 0
1761505280, 3611, 90132, 0, 9682, 0, 122426, 977, 57051, 0, 0, 0, 0
1761505281, 4689, 82814, 0, 5649, 0, 123322, 1133, 55938, 0, 0, 0, 0
1761505282, 3802, 80413, 0, 7536, 0, 124158, 600, 45336, 0, 0, 0, 0
1761505283, 4667, 86239, 0, 6119, 0, 124857, 1818, 61839, 0, 0, 0, 0
1761505284, 3566, 74436, 0, 7391, 0, 125548, 3204, 71538, 0, 0, 0, 0
1761505285, 3884, 75292, 0, 6674, 0, 126190, 3410, 71531, 0, 0, 0, 0
1761505286, 3878, 70054, 0, 5953, 0, 126766, 1341, 50075, 0, 0, 0, 0
1761505287, 3797, 76134, 0, 6999, 0, 127772, 1393, 57187, 0, 0, 0, 0
1761505288, 3816, 72794, 0, 6595, 0, 128499, 961, 50727, 0, 0, 0, 0
1761505289, 2857, 69451, 0, 9471, 0, 129445, 1327, 57106, 0, 0, 0, 0
1761505290, 3299, 74188, 0, 8627, 0, 130162, 1555, 59699, 0, 0, 0, 0
1761505291, 4031, 80251, 0, 7113, 0, 130957, 1420, 59533, 0, 0, 0, 0
1761505292, 3479, 70998, 0, 7412, 0, 131825, 801, 50041, 0, 0, 0, 0
1761505293, 3993, 72011, 0, 6138, 0, 132669, 589, 45329, 0, 0, 0, 0
1761505294, 3928, 72256, 0, 6444, 0, 133468, 612, 47393, 0, 0, 0, 0
1761505295, 4414, 75487, 0, 5795, 0, 134380, 803, 48777, 0, 0, 0, 0
1761505296, 5524, 82544, 0, 4411, 0, 135286, 763, 46533, 0, 0, 0, 0
1761505297, 5974, 91418, 0, 4657, 0, 135572, 490, 49520, 0, 0, 0, 0
1761505298, 5218, 85111, 0, 5310, 0, 136238, 509, 48828, 0, 0, 0, 0
1761505299, 5767, 89067, 0, 4843, 0, 137050, 731, 50847, 0, 0, 0, 0
1761505300, 5075, 84338, 0, 5487, 0, 137950, 601, 49486, 0, 0, 0, 0
1761505301, 5799, 89911, 0, 4920, 0, 138859, 880, 52269, 0, 0, 0, 0
1761505302, 5417, 89545, 0, 5661, 0, 139675, 875, 55775, 0, 0, 0, 0
1761505303, 4830, 80459, 0, 5702, 0, 140670, 766, 49676, 0, 0, 0, 0
1761505304, 5477, 90355, 0, 5624, 0, 141597, 834, 54263, 0, 0, 0, 0
1761505305, 5158, 81638, 0, 5284, 0, 142099, 429, 46562, 0, 0, 0, 0
1761505306, 5860, 95316, 0, 5600, 0, 142699, 483, 55144, 0, 0, 0, 0
1761505307, 5254, 81253, 0, 5177, 0, 143290, 452, 45666, 0, 0, 0, 0
1761505308, 5949, 93086, 0, 5289, 0, 144048, 633, 53338, 0, 0, 0, 0
1761505309, 6510, 92534, 0, 4463, 0, 144875, 519, 48104, 0, 0, 0, 0
1761505310, 7044, 101663, 0, 4641, 0, 145527, 684, 55578, 0, 0, 0, 0
1761505311, 5706, 92650, 0, 5792, 0, 146104, 609, 55189, 0, 0, 0, 0
1761505312, 4714, 83988, 0, 6762, 0, 146834, 490, 52632, 0, 0, 0, 0
1761505313, 5527, 81990, 0, 4806, 0, 147482, 486, 43383, 0, 0, 0, 0
1761505314, 5290, 85711, 0, 5787, 0, 148377, 540, 50356, 0, 0, 0, 0
1761505315, 5036, 88265, 0, 6697, 0, 149086, 525, 53924, 0, 0, 0, 0
1761505316, 4704, 81983, 0, 6550, 0, 149807, 586, 49446, 0, 0, 0, 0
1761505317, 5227, 89239, 0, 6156, 0, 150508, 637, 52317, 0, 0, 0, 0
1761505318, 4610, 83436, 0, 7248, 0, 151271, 511, 46259, 0, 0, 0, 0
1761505319, 5973, 92218, 0, 5435, 0, 152060, 1071, 54838, 0, 0, 0, 0
1761505320, 4434, 82963, 0, 7574, 0, 152680, 827, 54131, 0, 0, 0, 0
1761505321, 4130, 77959, 0, 7695, 0, 153428, 653, 48998, 0, 0, 0, 0
1761505322, 3080, 74054, 0, 11290, 0, 154143, 579, 43174, 0, 0, 0, 0
1761505323, 3429, 74392, 0, 9859, 0, 154680, 516, 42143, 0, 0, 0, 0
1761505324, 3465, 75562, 0, 9890, 0, 155326, 616, 42188, 0, 0, 0, 0
1761505325, 3638, 81693, 0, 10333, 0, 156067, 694, 54181, 0, 0, 0, 0
1761505326, 3427, 73572, 0, 9919, 0, 156609, 558, 44676, 0, 0, 0, 0
1761505327, 4449, 83120, 0, 7813, 0, 156131, 803, 45671, 0, 0, 0, 0
1761505328, 3883, 84285, 0, 9856, 0, 155778, 553, 46841, 0, 0, 0, 0
1761505329, 2866, 72104, 0, 12469, 0, 155815, 530, 44642, 0, 0, 0, 0
1761505330, 3425, 74786, 0, 10048, 0, 156125, 490, 42828, 0, 0, 0, 0
1761505331, 3244, 76840, 0, 11489, 0, 157030, 415, 44666, 0, 0, 0, 0
1761505332, 4083, 88006, 0, 10083, 0, 157769, 533, 48051, 0, 0, 0, 0
1761505333, 5047, 86735, 0, 7427, 0, 158733, 489, 46482, 0, 0, 0, 0
1761505334, 5469, 84334, 0, 6023, 0, 159471, 713, 47199, 0, 0, 0, 0
1761505335, 5021, 87852, 0, 7620, 0, 160416, 650, 47369, 0, 0, 0, 0
1761505336, 5265, 87242, 0, 7003, 0, 161199, 483, 42861, 0, 0, 0, 0
1761505337, 3616, 78198, 0, 10548, 0, 161643, 412, 44890, 0, 0, 0, 0
1761505338, 3063, 70400, 0, 11423, 0, 162312, 360, 40950, 0, 0, 0, 0
1761505339, 2107, 62512, 0, 16162, 0, 163292, 406, 41998, 0, 0, 0, 0
1761505340, 2853, 80734, 0, 15589, 0, 164227, 770, 56587, 0, 0, 0, 0
1761505341, 2598, 68983, 0, 14492, 0, 164729, 452, 46083, 0, 0, 0, 0
1761505342, 2745, 71969, 0, 14332, 0, 165734, 509, 43143, 0, 0, 0, 0
1761505343, 3265, 71841, 0, 11100, 0, 166451, 520, 45267, 0, 0, 0, 0
1761505344, 3456, 70018, 0, 10094, 0, 166890, 474, 40167, 0, 0, 0, 0
1761505345, 2770, 76564, 0, 15976, 0, 167892, 924, 51590, 0, 0, 0, 0
1761505346, 5100, 88461, 0, 7919, 0, 168613, 952, 52694, 0, 0, 0, 0
1761505347, 4091, 86281, 0, 10743, 0, 169331, 414, 47398, 0, 0, 0, 0
1761505348, 3429, 72785, 0, 10927, 0, 170057, 538, 43768, 0, 0, 0, 0
1761505349, 2578, 71399, 0, 16285, 0, 170761, 432, 44314, 0, 0, 0, 0
1761505350, 3447, 79231, 0, 12393, 0, 171490, 679, 46737, 0, 0, 0, 0
1761505351, 3762, 76765, 0, 10682, 0, 172198, 490, 47135, 0, 0, 0, 0
1761505352, 2979, 73973, 0, 14497, 0, 172918, 370, 44334, 0, 0, 0, 0
1761505353, 3014, 79038, 0, 15603, 0, 173403, 611, 51017, 0, 0, 0, 0
1761505354, 3074, 71195, 0, 13094, 0, 174169, 450, 44305, 0, 0, 0, 0
1761505355, 4538, 85680, 0, 9625, 0, 174804, 451, 48742, 0, 0, 0, 0
1761505356, 2994, 64243, 0, 11626, 0, 175528, 632, 45788, 0, 0, 0, 0
1761505357, 8023, 104515, 0, 5194, 0, 176249, 436, 43296, 0, 0, 0, 0
1761505358, 4320, 76749, 0, 9127, 0, 176948, 531, 44814, 0, 0, 0, 0
1761505359, 5274, 86884, 0, 7834, 0, 177678, 725, 52913, 0, 0, 0, 0
1761505360, 4684, 86133, 0, 9243, 0, 178647, 652, 44679, 0, 0, 0, 0
1761505361, 3543, 83263, 0, 13912, 0, 179393, 435, 48172, 0, 0, 0, 0
1761505362, 3285, 73453, 0, 12826, 0, 179837, 421, 43664, 0, 0, 0, 0
1761505363, 2990, 73578, 0, 14550, 0, 180247, 459, 45313, 0, 0, 0, 0
1761505364, 2894, 75489, 0, 16218, 0, 180913, 386, 46882, 0, 0, 0, 0
1761505365, 2761, 73405, 0, 16232, 0, 181609, 520, 43808, 0, 0, 0, 0
1761505366, 2378, 65863, 0, 17888, 0, 182016, 503, 50399, 0, 0, 0, 0
1761505367, 2356, 68875, 0, 19279, 0, 182468, 474, 44039, 0, 0, 0, 0
1761505368, 2171, 73005, 0, 23565, 0, 182985, 456, 49214, 0, 0, 0, 0
1761505369, 2766, 69726, 0, 15737, 0, 183625, 706, 45194, 0, 0, 0, 0
1761505370, 3148, 75301, 0, 14713, 0, 184299, 726, 48049, 0, 0, 0, 0
1761505371, 2678, 78920, 0, 19749, 0, 184972, 509, 49428, 0, 0, 0, 0
1761505372, 2838, 75907, 0, 17524, 0, 185599, 784, 53063, 0, 0, 0, 0
1761505373, 3206, 74212, 0, 14200, 0, 186243, 601, 47936, 0, 0, 0, 0
1761505374, 2492, 65283, 0, 17159, 0, 186844, 480, 42286, 0, 0, 0, 0
1761505375, 2618, 60314, 0, 14198, 0, 187611, 444, 42080, 0, 0, 0, 0
1761505376, 2501, 70141, 0, 18605, 0, 188534, 419, 44277, 0, 0, 0, 0
1761505377, 2888, 75481, 0, 17090, 0, 189222, 580, 52698, 0, 0, 0, 0
1761505378, 2896, 74187, 0, 17260, 0, 189946, 428, 45990, 0, 0, 0, 0
1761505379, 2799, 71640, 0, 16852, 0, 190532, 653, 43286, 0, 0, 0, 0
1761505380, 3925, 77755, 0, 11553, 0, 191389, 634, 46333, 0, 0, 0, 0
1761505381, 5815, 91312, 0, 7848, 0, 192145, 899, 53848, 0, 0, 0, 0
1761505382, 4858, 80454, 0, 8497, 0, 192875, 840, 50270, 0, 0, 0, 0
1761505383, 5028, 76737, 0, 7600, 0, 193725, 907, 45062, 0, 0, 0, 0
1761505384, 3803, 78479, 0, 12695, 0, 194551, 770, 48293, 0, 0, 0, 0
1761505385, 5392, 84205, 0, 7875, 0, 195248, 1017, 48923, 0, 0, 0, 0
1761505386, 5551, 94742, 0, 9119, 0, 195676, 564, 45460, 0, 0, 0, 0
1761505387, 5240, 90242, 0, 9245, 0, 196398, 1195, 47056, 0, 0, 0, 0
1761505388, 5415, 91494, 0, 8957, 0, 197038, 861, 47752, 0, 0, 0, 0
1761505389, 5129, 83993, 0, 8346, 0, 197822, 644, 41243, 0, 0, 0, 0
1761505390, 3533, 73633, 0, 12806, 0, 198479, 691, 44056, 0, 0, 0, 0
1761505391, 3320, 74165, 0, 14213, 0, 199317, 387, 42444, 0, 0, 0, 0
1761505392, 3388, 70534, 0, 12933, 0, 199918, 582, 45345, 0, 0, 0, 0
1761505393, 4836, 87503, 0, 10367, 0, 200523, 969, 57548, 0, 0, 0, 0
1761505394, 3870, 73077, 0, 11279, 0, 201234, 604, 43877, 0, 0, 0, 0
1761505395, 3651, 76766, 0, 13242, 0, 201901, 455, 45650, 0, 0, 0, 0
1761505396, 5218, 90620, 0, 9939, 0, 202420, 627, 49060, 0, 0, 0, 0
1761505397, 3402, 72757, 0, 13752, 0, 202758, 616, 47037, 0, 0, 0, 0
1761505398, 3055, 82517, 0, 19253, 0, 203493, 524, 57509, 0, 0, 0, 0
1761505399, 3102, 70962, 0, 15115, 0, 204201, 474, 47829, 0, 0, 0, 0
1761505400, 3144, 76674, 0, 17007, 0, 204917, 1023, 52495, 0, 0, 0, 0
1761505401, 3572, 72910, 0, 13011, 0, 205649, 1071, 54173, 0, 0, 0, 0
1761505402, 4116, 74572, 0, 10861, 0, 206299, 764, 48734, 0, 0, 0, 0
1761505403, 3161, 74889, 0, 16506, 0, 206983, 503, 44343, 0, 0, 0, 0
1761505404, 2955, 78215, 0, 19298, 0, 207687, 778, 49591, 0, 0, 0, 0
1761505405, 2790, 64304, 0, 15818, 0, 208517, 599, 38437, 0, 0, 0, 0
1761505406, 2664, 78543, 0, 22496, 0, 209297, 531, 49210, 0, 0, 0, 0
1761505407, 2251, 68779, 0, 23868, 0, 209736, 564, 49586, 0, 0, 0, 0
1761505408, 2361, 70361, 0, 23165, 0, 210647, 528, 45909, 0, 0, 0, 0
1761505409, 2357, 70333, 0, 22813, 0, 211380, 926, 54081, 0, 0, 0, 0
1761505410, 2530, 71850, 0, 21335, 0, 211846, 658, 48698, 0, 0, 0, 0
1761505411, 2464, 78641, 0, 24754, 0, 212579, 453, 49526, 0, 0, 0, 0
1761505412, 2375, 75399, 0, 24799, 0, 213442, 488, 50369, 0, 0, 0, 0
1761505413, 2439, 73422, 0, 23325, 0, 214254, 563, 51437, 0, 0, 0, 0
1761505414, 3087, 71485, 0, 15813, 0, 215005, 656, 44314, 0, 0, 0, 0
1761505415, 3599, 76408, 0, 14560, 0, 215856, 464, 47490, 0, 0, 0, 0
1761505416, 3465, 77831, 0, 15778, 0, 216733, 1116, 51978, 0, 0, 0, 0
1761505417, 2814, 71771, 0, 18627, 0, 217572, 611, 44420, 0, 0, 0, 0
1761505418, 2572, 77194, 0, 23827, 0, 218444, 587, 50457, 0, 0, 0, 0
1761505419, 2764, 67826, 0, 17765, 0, 219293, 522, 45672, 0, 0, 0, 0
1761505420, 2673, 69136, 0, 19704, 0, 220154, 471, 46433, 0, 0, 0, 0
1761505421, 2383, 76669, 0, 25980, 0, 220882, 499, 49251, 0, 0, 0, 0
1761505422, 2984, 73257, 0, 17662, 0, 221847, 548, 44000, 0, 0, 0, 0
1761505423, 3025, 74077, 0, 18039, 0, 222604, 647, 50344, 0, 0, 0, 0
1761505424, 2800, 72944, 0, 20312, 0, 223605, 477, 44703, 0, 0, 0, 0
1761505425, 2800, 76854, 0, 21357, 0, 224333, 403, 44945, 0, 0, 0, 0
1761505426, 3049, 68904, 0, 15915, 0, 225307, 495, 47606, 0, 0, 0, 0
1761505427, 2703, 68365, 0, 19205, 0, 226309, 1384, 51400, 0, 0, 0, 0
1761505428, 2477, 71284, 0, 23573, 0, 227117, 1029, 47904, 0, 0, 0, 0
1761505429, 2621, 69292, 0, 21124, 0, 227599, 979, 46628, 0, 0, 0, 0
1761505430, 2953, 78152, 0, 21405, 0, 228577, 1152, 51727, 0, 0, 0, 0
1761505431, 3650, 75258, 0, 14833, 0, 229468, 1494, 60366, 0, 0, 0, 0
1761505432, 3745, 77931, 0, 14539, 0, 230410, 1481, 54569, 0, 0, 0, 0
1761505433, 4298, 75941, 0, 11755, 0, 231235, 842, 50224, 0, 0, 0, 0
1761505434, 4329, 82963, 0, 12941, 0, 232182, 904, 56264, 0, 0, 0, 0
1761505435, 3670, 73544, 0, 14188, 0, 233024, 1001, 52827, 0, 0, 0, 0
1761505436, 5024, 89243, 0, 11913, 0, 233847, 847, 49849, 0, 0, 0, 0
1761505437, 4893, 76317, 0, 8984, 0, 234414, 896, 35381, 0, 0, 0, 0
1761505438, 4871, 81543, 0, 10451, 0, 235223, 745, 40265, 0, 0, 0, 0
1761505439, 4509, 86113, 0, 13618, 0, 236215, 688, 50821, 0, 0, 0, 0
1761505440, 4234, 83687, 0, 14355, 0, 236970, 926, 47872, 0, 0, 0, 0
1761505441, 6737, 95904, 0, 7431, 0, 237577, 1274, 49357, 0, 0, 0, 0
1761505442, 5072, 98736, 0, 14604, 0, 238354, 794, 57577, 0, 0, 0, 0
1761505443, 5334, 87476, 0, 10513, 0, 239148, 710, 46173, 0, 0, 0, 0
1761505444, 3826, 82216, 0, 16508, 0, 239868, 872, 51841, 0, 0, 0, 0
1761505445, 4500, 85093, 0, 13915, 0, 240441, 610, 48972, 0, 0, 0, 0
1761505446, 4132, 83699, 0, 15352, 0, 241187, 689, 49404, 0, 0, 0, 0
1761505447, 4201, 78222, 0, 13411, 0, 241822, 716, 41803, 0, 0, 0, 0
1761505448, 4310, 84587, 0, 14523, 0, 242781, 718, 50628, 0, 0, 0, 0
1761505449, 4186, 81403, 0, 14403, 0, 243658, 571, 42685, 0, 0, 0, 0
1761505450, 4362, 74364, 0, 11474, 0, 244329, 584, 36828, 0, 0, 0, 0
1761505451, 4706, 76647, 0, 10887, 0, 245127, 775, 41529, 0, 0, 0, 0
1761505452, 4444, 84687, 0, 14509, 0, 246044, 473, 48014, 0, 0, 0, 0
1761505453, 4668, 77761, 0, 10862, 0, 247038, 541, 42007, 0, 0, 0, 0
1761505454, 4703, 86123, 0, 12990, 0, 247972, 1344, 52002, 0, 0, 0, 0
1761505455, 4505, 83736, 0, 13724, 0, 248749, 588, 48618, 0, 0, 0, 0
1761505456, 4718, 89561, 0, 14480, 0, 249751, 571, 49201, 0, 0, 0, 0
1761505457, 4775, 79123, 0, 11547, 0, 250459, 692, 49366, 0, 0, 0, 0
1761505458, 3932, 79768, 0, 15242, 0, 251414, 442, 51180, 0, 0, 0, 0
1761505459, 4373, 88218, 0, 15312, 0, 252172, 508, 47575, 0, 0, 0, 0
1761505460, 3904, 81682, 0, 16332, 0, 253137, 784, 47397, 0, 0, 0, 0
1761505461, 3879, 78681, 0, 16044, 0, 253890, 611, 49989, 0, 0, 0, 0
1761505462, 3375, 76585, 0, 19026, 0, 254814, 448, 43396, 0, 0, 0, 0
1761505463, 3591, 83750, 0, 19405, 0, 255564, 466, 45813, 0, 0, 0, 0
1761505464, 3231, 75754, 0, 19799, 0, 256321, 574, 44574, 0, 0, 0, 0
1761505465, 2927, 72904, 0, 22269, 0, 257280, 458, 42058, 0, 0, 0, 0
1761505466, 3594, 80193, 0, 18284, 0, 258039, 618, 45912, 0, 0, 0, 0
1761505467, 4008, 88039, 0, 18493, 0, 258580, 786, 52993, 0, 0, 0, 0
1761505468, 4987, 79808, 0, 11133, 0, 259182, 698, 45904, 0, 0, 0, 0
1761505469, 4031, 78655, 0, 15693, 0, 260187, 423, 44118, 0, 0, 0, 0
1761505470, 4055, 84978, 0, 17395, 0, 261175, 650, 47841, 0, 0, 0, 0
1761505471, 4260, 85967, 0, 16331, 0, 262090, 496, 46489, 0, 0, 0, 0
1761505472, 4928, 89517, 0, 13544, 0, 262825, 523, 44636, 0, 0, 0, 0
1761505473, 4142, 77034, 0, 14442, 0, 263505, 506, 43883, 0, 0, 0, 0
1761505474, 4173, 76782, 0, 14247, 0, 264308, 592, 44655, 0, 0, 0, 0
1761505475, 4447, 82056, 0, 14454, 0, 265043, 561, 48149, 0, 0, 0, 0
1761505476, 3871, 75699, 0, 15994, 0, 265938, 685, 43963, 0, 0, 0, 0
1761505477, 3221, 71934, 0, 19945, 0, 266688, 455, 39531, 0, 0, 0, 0
1761505478, 3424, 77049, 0, 20125, 0, 267404, 519, 41630, 0, 0, 0, 0
1761505479, 3524, 83251, 0, 21717, 0, 268356, 454, 42311, 0, 0, 0, 0
1761505480, 3743, 77128, 0, 16949, 0, 269122, 583, 42175, 0, 0, 0, 0
1761505481, 4217, 84212, 0, 16254, 0, 270042, 693, 51423, 0, 0, 0, 0
1761505482, 4267, 86579, 0, 16449, 0, 270839, 788, 48240, 0, 0, 0, 0
1761505483, 4962, 88570, 0, 13536, 0, 271682, 505, 43556, 0, 0, 0, 0
1761505484, 3758, 73721, 0, 15906, 0, 272557, 530, 41409, 0, 0, 0, 0
1761505485, 3489, 78988, 0, 19704, 0, 273525, 697, 45973, 0, 0, 0, 0
1761505486, 3038, 74564, 0, 22923, 0, 274377, 554, 45814, 0, 0, 0, 0
1761505487, 2994, 72341, 0, 22728, 0, 275264, 421, 42379, 0, 0, 0, 0
1761505488, 3032, 71322, 0, 21926, 0, 276095, 473, 41660, 0, 0, 0, 0
1761505489, 3099, 69783, 0, 20680, 0, 276942, 611, 45521, 0, 0, 0, 0
1761505490, 3961, 82217, 0, 18173, 0, 277817, 689, 47680, 0, 0, 0, 0
